ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Number of individuals,Cover (%)
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Stipa bromoides,2,10
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Alyssopsis mollis ,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Bothriochloa ischaemum,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Centaurea virgata,2,11
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Aractium  lappal  ,4,20
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Aractium  lappal   ,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Sanguisorba minor,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,10,,Cousinia stahliana,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,200,190,29830,11,,Teucrium polium,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,200,190,29830,11,,Stipa bromoides,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,200,190,29830,11,,Thymus transcaspius,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,11,,Stipa bromoides,4,27
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,11,,Verbascum sp.,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,11,,Bothriochloa ischaemum,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,11,,Polygonum avicular,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,150,25905,12,,Stipa bromoides,7,40
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,150,25905,12,,Dactilis glomerata,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,150,25905,12,,Centaurea virgata,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,150,25905,12,,Teucrium polium,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,12,,Stipa bromoides,11,50
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,12,,Stipa bromoides,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,12,,Thymus transcaspius transcaspius,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,12,,Dactilis glomerata,2,10
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,12,,Cirsium sp.,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,190,160,23864,13,,Thymus transcaspius,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,190,160,23864,13,,Cirsium sp.,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,190,160,23864,13,,Dactilis glomerata,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,190,160,23864,13,,Poa bulbosa,2,10
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,13,,Thymus transcaspius ,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,13,,Teucrium polium,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,13,,Stipa bromoides,6,30
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,13,,Dactilis glomerata,3,15
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,90,74,5228.1,14,,Centaurea virgata,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,90,74,5228.1,14,,Avena sterilis,53,80
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,14,,Centaurea virgata,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,14,,Avena sterilis,72,90
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,110,97,8375.95,15,,Bothriochloa ischaemum,3,16
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,110,97,8375.95,15,,Dracocephalum kotschy,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,15,,Bothriochloa ischaemum,8,45
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,15,,Thymus transcaspius ,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,162,180,22890.6,16,,Bothriochloa ischaemum,1,8
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,162,180,22890.6,16,,Achillea biebersteinii,2,10
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,16,,Bothriochloa ischaemum,6,32
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,16,,Thymus transcaspius,1,6
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,16,,Centaurea virgata,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,16,,Verbascum sp.,1,8
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,118,80,7410.4,17,,Verbascum sp.,2,13
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,118,80,7410.4,17,,Aractium  lappal  ,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,118,80,7410.4,17,,Stipa bromoides,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,17,,Bothriochloa ischaemum,3,14
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,17,,Verbascum sp.,2,18
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,17,,Centaurea virgata,4,14
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,17,,Stipa bromoides,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,17,,Alyssopsis mollis ,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,100,17270,18,,Stipa bromoides,5,35
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,100,17270,18,,Sanguisorba minor,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,100,17270,18,,Cirsium sp.,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,100,17270,18,,Verbascum sp.,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,100,17270,18,,Thymus transcaspius,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,220,100,17270,18,,Bothriochloa ischaemum,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Stipa bromoides,8,46
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Tragopogon vedenskyi,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Euphorbia falcata falcata,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Iris songarica,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Thymus transcaspius ,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Sanguisorba minor,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,18,,Centaurea virgata,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,180,20488.5,19,,onobrochis melanotrica,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,180,20488.5,19,,Bothriochloa ischaemum,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,180,20488.5,19,,Centaurea virgata,3,14
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,19,,Hypericum scabrum,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,19,,Verbascum sp.,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,19,,onobrochis melanotrica,2,12
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,19,,Centaurea virgata,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,19,,Dactilis glomerata,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Centaurea virgata,11,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Dactilis glomerata,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Achillea biebersteinii,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Hypericum scabrum,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Anthemis triumfetti,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Cleistogenes seratina,3,15
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Dracocephalum kotschy,4,25
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Sanguisorba minor,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,330,300,77715,20,,Galium verum,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Anthemis triumfetti,5,15
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Iris songarica,3,15
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Dactilis glomerata,3,18
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Anthemis triumfetti,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Galium verum,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Centaurea virgata,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Cleistogenes seratina,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Stipa bromoides,3,15
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Agropyron cristatum,3,12
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,20,,Dracocephalum kotschy,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Centaurea virgata,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Anthemis triumfetti,2,18
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Dracocephalum kotschy,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Iris songarica,1,6
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Quercus castaneifolia,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Verbascum sp.,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,130,150,15307.5,21,,Agropyron cristatum,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,Dracocephalum kotschy,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,lonicera numularia,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,Cleistogenes seratina,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,Galium  verum,3,15
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,Dracocephalum kotschy,2,13
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,Centaurea virgata,2,10
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,21,,Stipa bromoides,1,6
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,140,170,18683,22,,Anthemis triumfetti,2,25
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,140,170,18683,22,,Dactilis glomerata,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,140,170,18683,22,,Agropyron cristatum,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,140,170,18683,22,,Stipa bromoides,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,22,,Galium verum,2,12
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,22,,Agropyron cristatum,1,7
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,22,,Cousinia stahliana,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,22,,Salvia sclarea,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,22,,Thymus transcaspius ,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,120,170,16014,23,,Dactilis glomerata,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,120,170,16014,23,,Thymus transcaspius,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,120,170,16014,23,,Stipa bromoides,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,120,170,16014,23,,Tragopogon vedenskyi,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,120,170,16014,23,,Centaurea virgata,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,23,,Anthemis triumfetti,6,25
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,23,,Tragopogon vedenskyi,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,23,,Euphorbia falcata falcata,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,23,,Stipa bromoides,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,23,,Dactilis glomerata,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,193,210,31816.05,24,,Teucrium polium,2,17
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,193,210,31816.05,24,,Stipa bromoides,4,20
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,193,210,31816.05,24,,Thymus transcaspius ,1,1
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,24,,Stipa bromoides,5,22
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,24,,Bothriochloa ischaemum,1,3
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,24,,Thymus transcaspius,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,210,23903.25,25,,Verbascum sp.,1,2
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,210,23903.25,25,,Bothriochloa ischaemum,2,14
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,210,23903.25,25,,Stipa bromoides,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,210,23903.25,25,,Stipa bromoides,1,5
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,2,celtis,145,210,23903.25,25,,Centaurea virgata,1,4
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,25,,Bothriochloa ischaemum,4,23
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,25,,Quercus castaneifolia,1,11
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,25,,Centaurea virgata,4,22
146,Iran,"Farzam, Mohammad (Jankju)",Darkesh,44,4,20/06/2016,1,bare,,,0,25,,Stipa bromoides,1,5
,,,,,,,,,,,,,,,,
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,1,,Kochia prostrata,2,11
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,1,,Kochia prostrata,2,11
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,1,,Noaea mucronata,5,22
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,1,,dead Pistacia vera,1,22
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,1,,Carex stenophylla,31,55
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,2,,Carex stenophylla,18,25
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,2,,Carex stenophylla,17,35
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,3,,Carex stenophylla,1,2
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,3,,Carex stenophylla,17,30
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,4,,Carex stenophylla,18,20
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,4,,Carex stenophylla,12,60
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,5,,Carex stenophylla,13,35
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,5,,Carex stenophylla,22,70
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,6,,Carex stenophylla,1,1.5
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,6,,Astragalus verus,1,1.5
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,6,,Carex stenophylla,32,75
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,7,,Carex stenophylla,1,2
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,7,,Carex stenophylla,2,5
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,8,,Carex stenophylla,1,1
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,8,,Carex stenophylla,1,1
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,9,,,,
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,9,,Carex stenophylla,1,1
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,2,Pistacia vera,300,300,70650,10,,Kochia prostrata,1,2
147,Iran,"Farzam, Mohammad (Jankju)",Khage,45,1,20/04/2016,1,bare,,,,10,,Carex stenophylla,4,20
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,27,30,635.85,1,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,27,30,635.85,1,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,1,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,58,42,1912.26,2,2,Artemisia kopetdaghensis,1,35
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,2,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,80,50,3140,3,2,Carex stenophylla,5,10
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,3,2,Carex stenophylla,21,30
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,39,29,887.835,4,2,Carex stenophylla,4,8
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,4,2,Carex stenophylla,6,15
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,43,40,1350.2,5,2,Artemisia kopetdaghensis,1,10
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,43,40,1350.2,5,2,Carex stenophylla,6,8
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,5,2,Carex stenophylla,1,2
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,34,20,533.8,6,2,Carex stenophylla,3,5
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,6,2,Carex stenophylla,2,5
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,30,50,1177.5,7,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,7,2,,1,5
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,30,30,706.5,8,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,8,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,28,25,549.5,9,2,Artemisia kopetdaghensis,1,4
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,9,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,39,36,1102.14,10,2,Artemisia kopetdaghensis,1,13
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,39,36,1102.14,10,2,Carex stenophylla,1,1
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,10,2,Rosa persica,1,5
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,10,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,8,25,157,11,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,11,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,50,30,1177.5,12,2,Carex stenophylla,5,7
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,12,2,Carex stenophylla,1,5
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,32,20,502.4,13,2,Carex stenophylla,1,5
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,13,2,Carex stenophylla,1,2
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,45,40,1413,14,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,14,2,,,
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,45,22,777.15,15,2,Carex stenophylla,1,1
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,45,22,777.15,15,2,,,2
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,1,bare,,,,15,2,Carex stenophylla,1,1
148,Iran,"Farzam, Mohammad (Jankju)",Khage,45,2,20/04/2016,2,Kochia prostrata,30,30,706.5,16,2,Artemisia kopetdaghensis,1,0.5
