"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Number.of.replicate";"ID_Microsite";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"Microsite";"GRAZ";"ARIDITY.v3"
45;"Australia";"Eldridge, David";"Hay site";14;2;9;"Maireana aphylla";"Sclerolaena brachyptera";1;2;"14-2-Maireana aphylla-9";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;9;"Bare";"Austrostipa scabra";2;0,5;"14-2-Bare-9";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Maireana aphylla";"Sporobolus carolii";2;0,5;"14-2-Maireana aphylla-10";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Maireana aphylla";"Atriplex semibaccata";1;0,5;"14-2-Maireana aphylla-10";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Maireana aphylla";"Maireana trichoptera";2;1;"14-2-Maireana aphylla-10";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Maireana aphylla";"Sclerolaena brachyptera";5;10;"14-2-Maireana aphylla-10";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Maireana aphylla";"Sclerolaena diacantha";1;0,5;"14-2-Maireana aphylla-10";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Bare";"Austrostipa scabra";5;1;"14-2-Bare-10";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;10;"Bare";"Sida intricata";1;0,5;"14-2-Bare-10";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Maireana aphylla";"Austrostipa scabra";3;2;"14-2-Maireana aphylla-11";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Maireana aphylla";"Atriplex semibaccata";1;1;"14-2-Maireana aphylla-11";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Maireana aphylla";"Sporobolus carolii";11;2;"14-2-Maireana aphylla-11";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Bare";"Sida trichopoda";1;2;"14-2-Bare-11";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Bare";"Austrostipa scabra";4;5;"14-2-Bare-11";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Bare";"Sclerolaena brachyptera";3;15;"14-2-Bare-11";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;11;"Bare";"Sporobolus carolii";1;0,5;"14-2-Bare-11";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Maireana aphylla";"Atriplex semibaccata";1;5;"14-2-Maireana aphylla-12";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Maireana aphylla";"Sclerolaena diacantha";1;2;"14-2-Maireana aphylla-12";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Maireana aphylla";"Sclerolaena brachyptera";3;20;"14-2-Maireana aphylla-12";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Maireana aphylla";"Sporobolus carolii";3;1;"14-2-Maireana aphylla-12";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Bare";"Sporobolus carolii";1;0,5;"14-2-Bare-12";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Bare";"Sida intricata";1;0,5;"14-2-Bare-12";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;12;"Bare";"Sclerolaena brachyptera";1;0,5;"14-2-Bare-12";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Maireana aphylla";"Austrostipa scabra";6;2;"14-2-Maireana aphylla-13";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Maireana aphylla";"Sclerolaena brachyptera";2;1;"14-2-Maireana aphylla-13";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Maireana aphylla";"Sporobolus carolii";2;1;"14-2-Maireana aphylla-13";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Maireana aphylla";"Atriplex semibaccata";1;1;"14-2-Maireana aphylla-13";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Bare";"Sclerolaena tricuspis";1;1;"14-2-Bare-13";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Bare";"Sporobolus carolii";1;0,5;"14-2-Bare-13";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;13;"Bare";"Craspedia sp.";1;10;"14-2-Bare-13";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;14;"Maireana aphylla";"Sclerolaena brachyptera";3;3;"14-2-Maireana aphylla-14";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;14;"Maireana aphylla";"Atriplex semibaccata";2;7;"14-2-Maireana aphylla-14";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;14;"Bare";"Maireana trichoptera";1;0,5;"14-2-Bare-14";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;14;"Bare";"Austrodanthonia caespitosa";1;0,5;"14-2-Bare-14";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;15;"Maireana aphylla";"Sclerolaena brachyptera";10;30;"14-2-Maireana aphylla-15";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;15;"Maireana aphylla";"Atriplex semibaccata";2;0,5;"14-2-Maireana aphylla-15";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;15;"Bare";"Sclerolaena brachyptera";8;20;"14-2-Bare-15";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;15;"Bare";"Sclerolaena tricuspis";1;0,5;"14-2-Bare-15";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;16;"Maireana aphylla";"Sclerolaena brachyptera";3;7;"14-2-Maireana aphylla-16";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;16;"Maireana aphylla";"Sporobolus carolii";1;0,5;"14-2-Maireana aphylla-16";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;16;"Bare";"Sclerolaena brachyptera";5;10;"14-2-Bare-16";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;17;"Maireana aphylla";"Sclerolaena brachyptera";3;10;"14-2-Maireana aphylla-17";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;17;"Maireana aphylla";"Sclerolaena tricuspis";2;2;"14-2-Maireana aphylla-17";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;17;"Bare";NA;0;0;"14-2-Bare-17";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;18;"Maireana aphylla";"Sclerolaena brachyptera";2;1;"14-2-Maireana aphylla-18";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;18;"Bare";"Sida trichopoda";2;3;"14-2-Bare-18";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;18;"Bare";"Sclerolaena brachyptera";2;3;"14-2-Bare-18";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;18;"Bare";"Austrodanthonia caespitosa";2;0,5;"14-2-Bare-18";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;19;"Maireana aphylla";"Atriplex semibaccata";1;0,5;"14-2-Maireana aphylla-19";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;19;"Maireana aphylla";"Sclerolaena brachyptera";2;2;"14-2-Maireana aphylla-19";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;19;"Bare";"Sclerolaena brachyptera";2;7;"14-2-Bare-19";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;20;"Maireana aphylla";"Sclerolaena brachyptera";2;10;"14-2-Maireana aphylla-20";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;20;"Bare";"Sclerolaena brachyptera";7;2;"14-2-Bare-20";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;20;"Bare";"Sclerolaena tricuspis";1;0,5;"14-2-Bare-20";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;20;"Bare";"Atriplex semibaccata";2;0,5;"14-2-Bare-20";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;21;"Maireana aphylla";"Sclerolaena tricuspis";1;1;"14-2-Maireana aphylla-21";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;21;"Maireana aphylla";"Atriplex semibaccata";3;2;"14-2-Maireana aphylla-21";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;21;"Maireana aphylla";"Sclerolaena diacantha";1;0,5;"14-2-Maireana aphylla-21";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;21;"Bare";"Sporobolus carolii";2;1;"14-2-Bare-21";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;21;"Bare";"Sclerolaena brachyptera";2;2;"14-2-Bare-21";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;21;"Bare";"Austrostipa scabra";1;0,5;"14-2-Bare-21";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;22;"Maireana aphylla";"Austrostipa scabra";3;2;"14-2-Maireana aphylla-22";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;22;"Maireana aphylla";"Sclerolaena brachyptera";2;5;"14-2-Maireana aphylla-22";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;22;"Bare";"Atriplex semibaccata";1;0,5;"14-2-Bare-22";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;22;"Bare";"Austrostipa scabra";1;0,5;"14-2-Bare-22";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;22;"Bare";"Sporobolus carolii";1;0,5;"14-2-Bare-22";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;23;"Maireana aphylla";"Atriplex semibaccata";8;40;"14-2-Maireana aphylla-23";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;23;"Maireana aphylla";"Sclerolaena brachyptera";3;5;"14-2-Maireana aphylla-23";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;23;"Bare";"Sclerolaena tricuspis";1;3;"14-2-Bare-23";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;23;"Bare";"Sclerolaena brachyptera";2;15;"14-2-Bare-23";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;24;"Bare";"Sporobolus carolii";1;0,5;"14-2-Bare-24";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;24;"Maireana aphylla";"Atriplex semibaccata";1;2;"14-2-Maireana aphylla-24";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;24;"Maireana aphylla";"Sclerolaena brachyptera";1;0,5;"14-2-Maireana aphylla-24";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;24;"Maireana aphylla";"Sporobolus carolii";1;0,5;"14-2-Maireana aphylla-24";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;24;"Bare";"Austrostipa scabra";10;2;"14-2-Bare-24";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;24;"Bare";"Sporobolus carolii";1;0,5;"14-2-Bare-24";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Maireana aphylla";"Sclerolaena tricuspis";1;0,5;"14-2-Maireana aphylla-25";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Maireana aphylla";"Chloris truncata";1;0,5;"14-2-Maireana aphylla-25";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Maireana aphylla";"Austrostipa scabra";8;2;"14-2-Maireana aphylla-25";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Maireana aphylla";"Austrodanthonia caespitosa";2;0,5;"14-2-Maireana aphylla-25";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Maireana aphylla";"Sclerolaena diacantha";1;0,5;"14-2-Maireana aphylla-25";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Bare";"Atriplex semibaccata";2;0,5;"14-2-Bare-25";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;25;"Bare";"Sclerolaena brachyptera";3;1;"14-2-Bare-25";1;2;0,8097
46;"Australia";"Eldridge, David";"Hay site";14;3;1;"Atriplex vesicaria";"Paspalidium constrictum";1;0,5;"14-3-Atriplex vesicaria-1";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;1;"Bare";NA;0;0;"14-3-Bare-1";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;2;"Atriplex vesicaria";"Paspalidium constrictum";4;10;"14-3-Atriplex vesicaria-2";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;2;"Bare";"Paspalidium constrictum";1;2;"14-3-Bare-2";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;3;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-3";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;3;"Bare";"Austrodanthonia caespitosa";1;1;"14-3-Bare-3";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;4;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-4";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;4;"Bare";NA;0;0;"14-3-Bare-4";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;5;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-5";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;5;"Bare";"Sclerolaena diacantha";1;1;"14-3-Bare-5";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;6;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-6";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;6;"Bare";"Austrodanthonia caespitosa";1;1;"14-3-Bare-6";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;7;"Atriplex vesicaria";"Sclerolaena diacantha";3;5;"14-3-Atriplex vesicaria-7";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;7;"Bare";"Sclerolaena brachyptera";1;0,5;"14-3-Bare-7";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;8;"Atriplex vesicaria";"Austrostipa scabra";1;3;"14-3-Atriplex vesicaria-8";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;8;"Atriplex vesicaria";"Paspalidium constrictum";5;10;"14-3-Atriplex vesicaria-8";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;8;"Bare";"Sclerolaena diacantha";1;2;"14-3-Bare-8";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;8;"Bare";"Sclerolaena brachyptera";1;5;"14-3-Bare-8";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;8;"Bare";"Austrodanthonia caespitosa";8;7;"14-3-Bare-8";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;9;"Atriplex vesicaria";"Paspalidium constrictum";6;10;"14-3-Atriplex vesicaria-9";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;9;"Bare";NA;0;0;"14-3-Bare-9";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;10;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-10";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;10;"Bare";"Sclerolaena brachyptera";1;7;"14-3-Bare-10";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;11;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-11";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;11;"Bare";"Atriplex vesicaria";1;0,5;"14-3-Bare-11";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;12;"Atriplex vesicaria";"Austrodanthonia caespitosa";1;2;"14-3-Atriplex vesicaria-12";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;12;"Bare";"Austrostipa scabra";1;2;"14-3-Bare-12";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;12;"Bare";"Sclerolaena diacantha";3;5;"14-3-Bare-12";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;12;"Bare";"Chloris truncata";1;2;"14-3-Bare-12";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;13;"Atriplex vesicaria";"Austrodanthonia caespitosa";2;5;"14-3-Atriplex vesicaria-13";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;13;"Atriplex vesicaria";"Atriplex vesicaria";4;3;"14-3-Atriplex vesicaria-13";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;13;"Bare";NA;0;0;"14-3-Bare-13";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;14;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-14";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;14;"Bare";"Atriplex vesicaria";2;5;"14-3-Bare-14";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;14;"Bare";"Paspalidium constrictum";1;3;"14-3-Bare-14";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;14;"Bare";"Chloris truncata";2;2;"14-3-Bare-14";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;15;"Atriplex vesicaria";"Paspalidium constrictum";1;0,5;"14-3-Atriplex vesicaria-15";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;15;"Bare";NA;0;0;"14-3-Bare-15";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;16;"Atriplex vesicaria";"Austrostipa scabra";1;1;"14-3-Atriplex vesicaria-16";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;16;"Atriplex vesicaria";"Atriplex vesicaria";2;10;"14-3-Atriplex vesicaria-16";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;16;"Bare";"Austrostipa scabra";2;1;"14-3-Bare-16";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;16;"Bare";"Sclerolaena brachyptera";2;20;"14-3-Bare-16";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;16;"Bare";"Austrodanthonia caespitosa";1;2;"14-3-Bare-16";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;17;"Atriplex vesicaria";NA;0;0;"14-3-Atriplex vesicaria-17";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;17;"Bare";"Atriplex vesicaria";1;0,5;"14-3-Bare-17";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;17;"Bare";"Sclerolaena diacantha";1;0,5;"14-3-Bare-17";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;18;"Atriplex vesicaria";"Austrostipa scabra";5;5;"14-3-Atriplex vesicaria-18";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;18;"Atriplex vesicaria";"Austrodanthonia caespitosa";3;5;"14-3-Atriplex vesicaria-18";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;18;"Atriplex vesicaria";"Atriplex vesicaria";2;0,5;"14-3-Atriplex vesicaria-18";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;18;"Bare";"Sclerolaena diacantha";1;3;"14-3-Bare-18";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;18;"Bare";"Paspalidium constrictum";1;15;"14-3-Bare-18";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;19;"Atriplex vesicaria";"Austrodanthonia caespitosa";1;2;"14-3-Atriplex vesicaria-19";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;19;"Atriplex vesicaria";"Atriplex vesicaria";2;0,5;"14-3-Atriplex vesicaria-19";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;19;"Bare";NA;0;0;"14-3-Bare-19";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;20;"Atriplex vesicaria";"Sclerolaena brachyptera";8;5;"14-3-Atriplex vesicaria-20";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;20;"Bare";"Sclerolaena brachyptera";3;25;"14-3-Bare-20";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;20;"Bare";"Austrostipa scabra";2;0,5;"14-3-Bare-20";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;21;"Atriplex vesicaria";"Paspalidium constrictum";5;5;"14-3-Atriplex vesicaria-21";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;21;"Bare";"Sclerolaena diacantha";1;0,5;"14-3-Bare-21";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;22;"Atriplex vesicaria";"Paspalidium constrictum";5;3;"14-3-Atriplex vesicaria-22";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;22;"Atriplex vesicaria";"Sclerolaena diacantha";2;0,5;"14-3-Atriplex vesicaria-22";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;22;"Bare";NA;0;0;"14-3-Bare-22";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;23;"Atriplex vesicaria";"Sclerolaena diacantha";2;2;"14-3-Atriplex vesicaria-23";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;23;"Atriplex vesicaria";"Atriplex vesicaria";3;0,5;"14-3-Atriplex vesicaria-23";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;23;"Atriplex vesicaria";"Oxalis sp.";1;0,5;"14-3-Atriplex vesicaria-23";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;23;"Bare";NA;0;0;"14-3-Bare-23";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;24;"Atriplex vesicaria";"Paspalidium constrictum";2;5;"14-3-Atriplex vesicaria-24";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;24;"Bare";"Paspalidium constrictum";1;2;"14-3-Bare-24";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;25;"Atriplex vesicaria";"Atriplex vesicaria";3;0,5;"14-3-Atriplex vesicaria-25";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;25;"Bare";"Atriplex vesicaria";1;0,5;"14-3-Bare-25";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;25;"Bare";"Paspalidium constrictum";1;0,5;"14-3-Bare-25";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;26;"Maireana aphylla";"Enneapogon avenaceus";6;10;"14-3-Maireana aphylla-26";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;26;"Bare";"Atriplex vesicaria";1;0,5;"14-3-Bare-26";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;26;"Bare";"Austrodanthonia caespitosa";1;2;"14-3-Bare-26";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;27;"Maireana aphylla";"Maireana aphylla";3;1;"14-3-Maireana aphylla-27";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;27;"Bare";"Austrodanthonia caespitosa";1;0,5;"14-3-Bare-27";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;28;"Maireana aphylla";"Maireana aphylla";1;0,5;"14-3-Maireana aphylla-28";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;28;"Bare";NA;0;0;"14-3-Bare-28";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;29;"Maireana aphylla";NA;0;0;"14-3-Maireana aphylla-29";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;29;"Bare";"Sclerolaena brachyptera";2;5;"14-3-Bare-29";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;29;"Bare";"Atriplex vesicaria";1;1;"14-3-Bare-29";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;30;"Maireana aphylla";"Atriplex vesicaria";3;1;"14-3-Maireana aphylla-30";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;30;"Maireana aphylla";"Einadia nutans";1;0,5;"14-3-Maireana aphylla-30";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;30;"Bare";"Sclerolaena diacantha";1;0,5;"14-3-Bare-30";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;31;"Maireana aphylla";"Austrodanthonia caespitosa";1;1;"14-3-Maireana aphylla-31";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;31;"Maireana aphylla";"Atriplex vesicaria";3;10;"14-3-Maireana aphylla-31";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;31;"Bare";"Austrodanthonia caespitosa";2;0,5;"14-3-Bare-31";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;32;"Maireana aphylla";"Sclerolaena brachyptera";2;1;"14-3-Maireana aphylla-32";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;32;"Maireana aphylla";"Sclerolaena diacantha";1;0,5;"14-3-Maireana aphylla-32";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;32;"Bare";"Sclerolaena diacantha";7;10;"14-3-Bare-32";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;32;"Bare";"Austrostipa scabra";3;0,5;"14-3-Bare-32";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;33;"Maireana aphylla";"Paspalidium constrictum";4;5;"14-3-Maireana aphylla-33";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;33;"Bare";"Sclerolaena diacantha";1;3;"14-3-Bare-33";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;34;"Maireana aphylla";"Austrodanthonia caespitosa";1;0,5;"14-3-Maireana aphylla-34";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;34;"Maireana aphylla";"Sclerolaena diacantha";2;1;"14-3-Maireana aphylla-34";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;34;"Bare";NA;0;0;"14-3-Bare-34";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;35;"Maireana aphylla";"Austrodanthonia caespitosa";1;1;"14-3-Maireana aphylla-35";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;35;"Maireana aphylla";"Sclerolaena diacantha";3;5;"14-3-Maireana aphylla-35";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;35;"Maireana aphylla";"Chloris truncata";1;2;"14-3-Maireana aphylla-35";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;35;"Bare";NA;0;0;"14-3-Bare-35";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;36;"Maireana aphylla";"Paspalidium constrictum";5;10;"14-3-Maireana aphylla-36";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;36;"Maireana aphylla";"Einadia nutans";2;1;"14-3-Maireana aphylla-36";2;1;0,8089
