"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"GRAZ";"ARIDITY.v3"
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";520;460;187772;13;NA;"Cirsium sp.";1;1;"44-4-Quercus castaneifolia-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";520;460;187772;13;NA;"Colutea buhsei";1;1;"44-4-Quercus castaneifolia-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";520;460;187772;13;NA;"Stachys turcomanica";1;5;"44-4-Quercus castaneifolia-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";520;460;187772;13;NA;"Echinops koelzii";1;1;"44-4-Quercus castaneifolia-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";520;460;187772;13;NA;"Hypericum scabrum";1;1;"44-4-Quercus castaneifolia-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Cotoneaster nummularius";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Crataegus microphylla";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Callipeltis cucullaria";1;4;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Teucrium polium";2;10;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Acinos graveolens";1;4;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Verbascum sp.";1;3;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Eryngium caucasicum";1;4;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Stachys subaphylla";1;2;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Centaurea sintenisiana";1;3;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Anthemis triumfetti";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Cerasus microcarpa";1;5;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Poa bulbosa";22;45;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Cirsium sp.";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Bothriochloa ischaemum";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Hypericum scabrum";1;2;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Stipa bromoides";1;2;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Polygonum aviculare";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Stipa bromoides";1;2;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Stachys turcomanica";1;3;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;13;NA;"Anthemis triumfetti";1;1;"44-4-Bare-13";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Teucrium polium";1;5;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Stachys subaphylla";1;4;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Callipeltis cucullaria";1;2;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Cotoneaster nummularius";1;17;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Poa bulbosa";4;5;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Sanguisorba minor";1;1;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Elymus repens";1;1;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Allium fibrosum";1;2;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Thymus transcaspicus";1;3;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";125;90;8831,25;14;NA;"Artemisia kopetdaghensis";1;2;"44-4-Quercus castaneifolia-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;14;NA;"Poa bulbosa";31;65;"44-4-Bare-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;14;NA;"Callipeltis cucullaria";1;3;"44-4-Bare-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;14;NA;"Thymus transcaspicus";2;30;"44-4-Bare-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;14;NA;"Teucrium polium";2;15;"44-4-Bare-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;14;NA;"Tragopogon vvedenskyi";1;2;"44-4-Bare-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;14;NA;"Artemisia kopetdaghensis";3;15;"44-4-Bare-14";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Elymus repens";1;5;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Verbascum sp.";1;4;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Bothriochloa ischaemum";3;13;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Rosa canina";2;40;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Galium verum";1;1;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Rumex tuberosus";1;3;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Aractium  lappal";1;2;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";270;220;46629;15;NA;"Cousinia stahliana";1;3;"44-4-Quercus castaneifolia-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Bothriochloa ischaemum";4;22;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Rumex tuberosus";1;2;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Eryngium caucasicum";3;15;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Cousinia stahliana";1;2;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Aractium  lappal";1;6;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Crataegus microphylla";1;5;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Centaurea virgata";1;1;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;15;NA;"Lactuca serriola";1;1;"44-4-Bare-15";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Callipeltis cucullaria";12;25;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Stipa bromoides";1;6;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Verbascum sp.";1;7;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Crataegus microphylla";1;4;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Bothriochloa ischaemum";2;9;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Acinos graveolens";1;3;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Colutea buhsei";1;22;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Centaurea virgata";1;5;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Aractium  lappal";1;5;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Sanguisorba minor";1;2;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Teucrium polium";1;1;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Anthemis triumfetti";1;1;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Quercus castaneifolia";1;1,5;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Echinops koelzii";1;1;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Lactuca serriola";1;0,5;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";1000;960;753600;16;NA;"Callipeltis cucullaria";9;25;"44-4-Quercus castaneifolia-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Melica ciliata";1;4;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Acinos graveolens";1;2;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Alyssopsis mollis";1;2;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Stipa bromoides";1;3;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Verbascum sp.";1;3;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Echinops koelzii";1;1;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Cotoneaster nummularius";1;17;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Artemisia kopetdaghensis";1;1;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Rumex tuberosus";1;1;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Aractium  lappal";1;1;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Bothriochloa ischaemum";2;11;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Sanguisorba minor";2;3;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Alyssopsis mollis";2;2;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Hymenocrater elegans";2;1;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Stipa bromoides";2;3;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;16;NA;"Fumana procumbens";2;1;"44-4-Bare-16";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Verbascum sp.";2;2;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Stipa bromoides";2;2;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Centaurea virgata";2;3;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Cotoneaster nummularius";2;7;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Bothriochloa ischaemum";2;2;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Bothriochloa ischaemum";2;5;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";280;220;48356;17;NA;"Acinos graveolens";2;1;"44-4-Quercus castaneifolia-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Verbascum sp.";2;2;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Aractium  lappal";2;1;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Centaurea virgata";2;7;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Allium fibrosum";1;1;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Tragopogon vvedenskyi";2;2;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Bothriochloa ischaemum";9;45;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Stipa bromoides";1;5;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;17;NA;"Centaurea virgata";1;1;"44-4-Bare-17";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Colutea buhsei";4;25;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Stipa bromoides";8;43;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Cotoneaster nummularius";1;9;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Teucrium polium";1;3;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Melica ciliata";1;1;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Verbascum sp.";1;2;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Aractium  lappal";1;2;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Achillea biebersteinii";1;3;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Stachys subaphylla";1;2;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Polygonum aviculare";1;7;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Stipa bromoides";1;2;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Bothriochloa ischaemum";1;3;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Salvia sclarea";1;1;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Thymus transcaspicus";1;2;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Centaurea virgata";5;30;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Achillea biebersteinii";1;1;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Anthemis triumfetti";1;1;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Allium fibrosum";1;1;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";2;"Quercus castaneifolia";10,3;10,3;83,28065;18;NA;"Rumex tuberosus";1;1;"44-4-Quercus castaneifolia-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Bothriochloa ischaemum";3;12;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Verbascum sp.";1;1;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Echinops koelzii";1;2;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Bothriochloa ischaemum";2;12;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Stipa bromoides";1;1;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Achillea biebersteinii";1;4;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Aractium  lappal";1;5;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Stipa bromoides";2;13;"44-4-Bare-18";0;0,7968
146;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;4;"20/06/2016";1;"Bare";NA;NA;0;18;NA;"Cotoneaster nummularius";2;2;"44-4-Bare-18";0;0,7968
